title,brand,category,rating,rating_count_num,sold,price,original_price_num,savings,discount_pct,currency,delivery,link
"Women Lovely Winter Fingerless Cat Paw Thicken Warm Gloves-Girls Fashion screen Fingerless Sports Gloves For Outdoor Cycling, Camping, Motorcycle, Running",Women,Womens Accessories,4.3,47,594,199.0,399.0,200.0,50.13,Rs.,Free Delivery,//www.daraz.pk/products/-i453820006-s2162343903.html?search=1
1 Pair Women Winter Cute Rabbit Ear Plush Knitted Thicken Warm Gloves Girls Fashion Thermal Soft Half Finger Mittens,1,Womens Accessories,4.7,71,938,916.0,1425.0,509.0,35.72,Rs.,Free Delivery,//www.daraz.pk/products/1-i435838552-s2091340262.html?search=1
Soft Mink Gloves Claw Fingerless Flip Mittens Winter Warm Wool Touchscreen Gloves Flap Cover Women Knitted Mitten Gloves,Soft,Womens Accessories,4.6,409,2000,670.0,1342.0,672.0,50.07,Rs.,Free Delivery,//www.daraz.pk/products/soft-mink-gloves-claw-fingerless-flip-mittens-winter-warm-wool-touchscreen-gloves-flap-cover-women-men-knitted-mitten-gloves-i372878889-s1844443213.html?search=1
6Pcs Braids Tools with Zig Zag Pony Tail Makers Professional Braids Tools Hair Styling Kits For Women Hair Accessories Set Women Girls DIY Hair Styling Set,6Pcs,Womens Accessories,4.6,974,5000,99.0,199.0,100.0,50.25,Rs.,Free Delivery,//www.daraz.pk/products/6pcs-braids-tools-with-zig-zag-pony-tail-makers-professional-braids-tools-hair-styling-kits-for-women-hair-accessories-set-women-girls-diy-hair-styling-set-i218847757-s2156305714.html?search=1
Woman Big Elegant Silk Scrunchie Elastic Handmade Multicolor Hair Band Ponytail Holder Headband Hair Accessories Satin Silk Solid Color,Woman,Womens Accessories,4.3,185,1000,96.0,149.0,53.0,35.57,Rs.,Free Delivery,//www.daraz.pk/products/women-silk-scrunchie-elastic-handmade-multicolor-hair-band-ponytail-holder-headband-hair-accessories-satin-silk-solid-color-i422396434-s1998710566.html?search=1
Hair Pearls Stick On Self Adhesive Pearls Stickers Face Pearls Stickers for Hair,Hair,Womens Accessories,4.7,14,566,199.0,398.0,199.0,50.0,Rs.,Free Delivery,//www.daraz.pk/products/-i452535560-s2191296744.html?search=1
Fashion Women Faux Rebbit Fur Hand Wrist Warmer Winter Fingerless Knitted Gloves,Fashion,Womens Accessories,4.4,186,1000,339.0,700.0,361.0,51.57,Rs.,Free Delivery,//www.daraz.pk/products/-i381986713-s1879659124.html?search=1
Girls Soft Half Finger Gloves Plush Fingerless Gloves.,Girls,Womens Accessories,4.0,56,419,345.0,799.0,454.0,56.82,Rs.,Free Delivery,//www.daraz.pk/products/girls-soft-half-finger-gloves-plush-fingerless-gloves-i437349893-s2109446920.html?search=1
Winter Rabbit Knit Mittens Plush Fingerless Gloves Flip Half Finger Driving Glove Winter Warm Thick Gloves for Women Girl,Winter,Womens Accessories,4.9,498,2000,1037.0,1630.0,593.0,36.38,Rs.,Free Delivery,//www.daraz.pk/products/-i353972180-s1787288342.html?search=1
Cute Rabbit Knit  Plush Fingerless Gloves Flip Half Finger Driving Glove Winter Soft Warm Thick Gloves for Women Girl,Cute,Womens Accessories,4.7,207,1000,1040.0,1748.0,708.0,40.5,Rs.,Free Delivery,//www.daraz.pk/products/cute-rabbit-knit-plush-fingerless-gloves-flip-half-finger-driving-glove-winter-soft-warm-thick-gloves-for-women-girl-i372122300-s1841501955.html?search=1
Wool Gloves Fancy Winter Women Girls wool Gloves Knitting wool gloves Keep Warm Short Mitten Fingerless Lady Girl Half Finger Gloves,Wool,Womens Accessories,4.4,85,397,335.0,999.0,664.0,66.47,Rs.,0,//www.daraz.pk/products/-i449643414-s2141697190.html?search=1
Microfiber Wrist Sweatbands Make-up Towel Bands Absorbent Hair Accessories Microfiber Headbands Washband Wristbands,Microfiber,Womens Accessories,4.7,94,583,626.0,1086.0,460.0,42.36,Rs.,Free Delivery,//www.daraz.pk/products/microfiber-wrist-sweatbands-make-up-towel-bands-absorbent-hair-accessories-microfiber-headbands-washband-wristbands-i432618419-s2065347966.html?search=1
"PREMIUM Silk Satin Scrunchies, Pack of 3, Elastic Hair Bands for Girls,",PREMIUM,Womens Accessories,4.5,587,4000,149.0,350.0,201.0,57.43,Rs.,0,//www.daraz.pk/products/3-i231781461-s1471476306.html?search=1
Fashion Fingerless Winter Gloves Knitted Soft Warm Mitten Solid Gloves,Fashion,Womens Accessories,4.7,52,454,484.0,887.0,403.0,45.43,Rs.,Free Delivery,//www.daraz.pk/products/fashion-fingerless-winter-gloves-knitted-soft-warm-mitten-solid-gloves-i366860681-s1821304987.html?search=1
High quality silk satin scrunchies korean raw silk hair ties for damged hair elegant fluffy scrunchies for women and girls Red green navy sky blue black white golden silver peach seagreen lemon,High,Womens Accessories,4.6,19,258,60.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/-i451445211-s2149413118.html?search=1
11pcs Set New Hairstyle Braiding Tools Pull- Hair Dispenser Disk Hair Combs Fashion Hair Accessories KS,11pcs,Womens Accessories,4.3,139,868,163.0,169.0,6.0,3.55,Rs.,Free Delivery,//www.daraz.pk/products/11pcs-set-new-hairstyle-braiding-tools-pull-hair-dispenser-disk-hair-combs-fashion-hair-accessories-ks-i428253325-s2035543964.html?search=1
Fashion Women Faux Rabbit Fur Hand Wrist Warmer Winter Fingerless Knitted Gloves,Fashion,Womens Accessories,4.7,254,1000,295.0,799.0,504.0,63.08,Rs.,Free Delivery,//www.daraz.pk/products/-i432470754-s2064678859.html?search=1
Women Turban Hat Winter Warm Twist Knitted Pullover Cap Female Wool Crochet Beanie Solid Cross Headwrap Muslim Indian Beanies,Women,Womens Accessories,4.7,79,613,656.0,1312.0,656.0,50.0,Rs.,Free Delivery,//www.daraz.pk/products/-i342630924-s2179617560.html?search=1
Mariko Head Wig Hair Bun Extensions Female Messy Fluffy Bud Elastic Chignon False Hair Pieces For Women Hair Coiffure Hair Ring,Mariko,Womens Accessories,4.4,174,1000,539.0,823.0,284.0,34.51,Rs.,Free Delivery,//www.daraz.pk/products/mariko-head-wig-hair-bun-extensions-female-messy-fluffy-bud-elastic-chignon-false-hair-pieces-for-women-hair-coiffure-hair-ring-i411430191-s1965294441.html?search=1
"Pack of 6, Pack of 3, pack of 1 Transparent and Matte Solid Girls Hair Claws Rectangle Hair Clips for Women Simple Elegant Hair Accessories Hair catchers (Multi Colors)",Pack,Womens Accessories,4.5,163,1000,169.0,299.0,130.0,43.48,Rs.,0,//www.daraz.pk/products/6-3-1-i433846978-s2081656262.html?search=1
OASIS BLUE Fashion Women Faux Rebbit Fur Hand Wrist Warmer Winter Fingerless Knitted Gloves,OASIS,Womens Accessories,4.2,36,247,335.0,999.0,664.0,66.47,Rs.,0,//www.daraz.pk/products/-i449414757-s2140110838.html?search=1
Fashion Women Faux Rabbit Furr Hand Wrist Warmer| Winter Fingerless Knitted Gloves,Fashion,Womens Accessories,4.5,169,927,330.0,800.0,470.0,58.75,Rs.,Free Delivery,//www.daraz.pk/products/-i388051376-s1911246332.html?search=1
4Pcs/Set Seamless Wide Resin Transparent Candy Color Hair Clips Protect Hair Makeup Duckbill Clip Cologo,4Pcs/Set,Womens Accessories,4.2,33,476,193.0,398.0,205.0,51.51,Rs.,Free Delivery,//www.daraz.pk/products/4pcsset-seamless-wide-resin-transparent-candy-color-hair-clips-protect-hair-makeup-duckbill-clip-cologo-i435258721-s2089370930.html?search=1
"Pack Of 12-Black Hair Grip Sectioning Clips-Hair Salon Sectioning Clips For Women Duck Clips Hair Clip, Hair Accessory Set",Pack,Womens Accessories,4.5,168,1000,349.0,649.0,300.0,46.22,Rs.,0,//www.daraz.pk/products/12-i353353233-s1786430004.html?search=1
Winter Warm Thickening Wool Gloves Knitted Flip Fingerless Flexible Exposed Finger Thick Mittens for Men Women,Winter,Womens Accessories,3.6,28,232,484.0,696.0,212.0,30.46,Rs.,Free Delivery,//www.daraz.pk/products/-i435837965-s2091345884.html?search=1
ENRAX CART Winter Solid Color Faux Rabbit  Gloves Arm Sleeve Cover Warmer Fingerless Wrist Gloves Knitted Mitten Fashion Women Gloves,ENRAX,Womens Accessories,4.5,100,528,335.0,999.0,664.0,66.47,Rs.,0,//www.daraz.pk/products/-i361926772-s1811849450.html?search=1
Women Gloves for Winter Fur Gloves for Girls Wool Gloves Fingerless Knitted Hand Wrist Warmer Gloves Ladies Gloves Half Finger Gloves for Girls,Women,Womens Accessories,4.6,18,224,299.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/-i456622571-s2169701570.html?search=1
Scrunchies for girls hair High Quality Silk Pack of 5,Scrunchies,Womens Accessories,4.8,1229,5000,191.0,350.0,159.0,45.43,Rs.,Free Delivery,//www.daraz.pk/products/5-i215922693-s1446794721.html?search=1
Girls Winter Knitted Beanie Cap Warm Face Cover Neck Scarf \ Woman Cap and Neck / Neck Warmer Outdoor Set,Girls,Womens Accessories,4.3,509,2000,787.0,1599.0,812.0,50.78,Rs.,Free Delivery,//www.daraz.pk/products/-i357277570-s1797931548.html?search=1
Pack of 2 Multicolour Turban Knotted Hair bands for women & girls,Pack,Womens Accessories,4.2,438,3000,189.0,399.0,210.0,52.63,Rs.,Free Delivery,//www.daraz.pk/products/pack-of-2-multicolour-turban-knotted-hair-bands-for-women-girls-i208636685-s1414154947.html?search=1
Girls Winter Knitted Beanie Cap Warm Face Cover Neck Scarf \ Woman Cap and Neck / Neck Warmer Outdoor Set,Girls,Womens Accessories,4.5,55,256,749.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/-i441640550-s2130007363.html?search=1
Fashion Women Faux Rabbit Fur Hand Wrist Warmer Winter Fingerless Knitted Glovesa,Fashion,Womens Accessories,4.8,21,160,290.0,799.0,509.0,63.7,Rs.,Free Delivery,//www.daraz.pk/products/-i456184943-s2161471149.html?search=1
Pack of 1 plain Head scarf inner hijab cap-Muslim hijab cap-Women Islamic underscarf hijab cap,Pack,Womens Accessories,4.5,39,394,96.0,99.0,3.0,3.03,Rs.,Free Delivery,//www.daraz.pk/products/pack-of-1-plain-head-scarf-inner-hijab-cap-muslim-hijab-cap-women-islamic-underscarf-hijab-cap-i424808143-s2054087795.html?search=1
Fashion Women Gloves Autumn Winter Cute Furry Warm Mitts Full Finger Mittens Women Outdoor Sport Female Touchscreen Gloves,Fashion,Womens Accessories,4.9,84,474,930.0,1535.0,605.0,39.41,Rs.,Free Delivery,//www.daraz.pk/products/-i365555278-s1817839347.html?search=1
3PCS Knitted Hat Scarf Cap Breathable Mask Winter Warm Crochet Neck Knit Baggy Beanie Wool Skull Hat Ski Cap Scarf Beanie Scarf Bonnet Warm Hairball Baggy Hat Mask with Breathing valve,3PCS,Womens Accessories,4.8,154,782,720.0,1500.0,780.0,52.0,Rs.,Free Delivery,//www.daraz.pk/products/3-i258709716-s1475664492.html?search=1
Pack of 24 hair catchers baby small size in Multicolor for women and girls,Pack,Womens Accessories,4.4,671,3000,275.0,455.0,180.0,39.56,Rs.,0,//www.daraz.pk/products/24-i350471639-s1781756829.html?search=1
Pack of 6 hair catchers hair clips and claws chutki clumps strong grip in multi color for women and girls,Pack,Womens Accessories,4.1,603,3000,299.0,580.0,281.0,48.45,Rs.,0,//www.daraz.pk/products/pack-of-6-hair-catchers-hair-clips-and-claws-chutki-clumps-strong-grip-in-multi-color-for-women-and-girls-i230290546-s1450544793.html?search=1
Hijab Gloves For Ladies & Girls - Full Finger Gloves ( Muslim wear ) Long Gloves For Ladies Black / Skin / White,Hijab,Womens Accessories,4.3,61,435,199.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/hijab-gloves-for-ladies-girls-full-finger-gloves-muslim-wear-long-gloves-for-ladies-black-skin-white-i420212366-s1985286456.html?search=1
"Black Gloves, lydies black, skin and white Gloves ,long hijab gloves for women girls",Black,Womens Accessories,4.3,71,487,164.0,180.0,16.0,8.89,Rs.,Free Delivery,//www.daraz.pk/products/-i432882934-s2069899796.html?search=1
"Girl's Trendy Poly Cotton Caps, winter woolen cap for women/ girls",Girl's,Womens Accessories,3.8,44,330,499.0,999.0,500.0,50.05,Rs.,0,//www.daraz.pk/products/girls-trendy-poly-cotton-caps-winter-woolen-cap-for-women-girls-i381998643-s1905633318.html?search=1
Girls Winter Knitted Beanie Cap Warm Face Cover Neck Scarf \ Woman Cap and Neck / Neck Warmer Outdoor Set,Girls,Womens Accessories,4.6,31,171,748.0,1600.0,852.0,53.25,Rs.,Free Delivery,//www.daraz.pk/products/-i438351890-s2122301596.html?search=1
1 Pc Silk Big Bow HairClip For Girls & Women,1,Womens Accessories,4.5,48,497,320.0,,,0.0,Rs.,0,//www.daraz.pk/products/1-i433839661-s2081623592.html?search=1
Headband Accessories bath Makeup Hair Wrap Towelings Head Band Salon SPA Facial Beauty Wash Tools Adjustable Elastic Stretch,Headband,Womens Accessories,4.0,257,1000,98.0,99.0,1.0,1.01,Rs.,Free Delivery,//www.daraz.pk/products/-i145824216-s1308138539.html?search=1
10pcs/set No Bend Seamless Hair Clips Hairpins Hair Styling Tool Girls Hair Accessories ANLAN,10pcs/set,Womens Accessories,4.4,64,554,332.0,541.0,209.0,38.63,Rs.,Free Delivery,//www.daraz.pk/products/10-i419151553-s1983373713.html?search=1
Fashion Cute Cartoon Plush Soft Thick Girls Fingerless Gloves/ Winter Plush Warm Flip Flexible Half Finger Mittens,Fashion,Womens Accessories,4.9,303,1000,1087.0,1782.0,695.0,39.0,Rs.,Free Delivery,//www.daraz.pk/products/fashion-cute-cartoon-plush-soft-thick-girls-fingerless-gloves-winter-plush-warm-flip-flexible-half-finger-mittens-i366855980-s1821293936.html?search=1
"Pack of 6, Pack of 3, pack of 1 Transparent and Matte Solid Girls Hair Claws Rectangle Hair Clips for Women Simple Elegant Hair Accessories Hair catchers (Multi Colors)",Pack,Womens Accessories,4.7,82,426,299.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/6-3-1-i435827756-s2091305863.html?search=1
New Style Leaf Belt for Women Lady's Fashion Stretchable Alloy Leaf Waist Belt Waistband for Girls Elasticated Adjustable Size Leaf Belt for Girls,New,Womens Accessories,4.7,293,1000,349.0,999.0,650.0,65.07,Rs.,0,//www.daraz.pk/products/-i352713915-s1873533815.html?search=1
Thin Leather Female Belt Strap Black/Brown Women Belts Ladies Dress Belt Girls Pants Jean Waist Belt Strap 2021,Thin,Womens Accessories,4.3,95,771,267.0,499.0,232.0,46.49,Rs.,0,//www.daraz.pk/products/thin-leather-female-belt-strap-blackbrown-women-belts-ladies-dress-belt-girls-pants-jean-waist-belt-strap-2021-i215457662-s1424873120.html?search=1
6 Pcs/Set New Hairstyle Braiding Tools Pull- Hair Dispenser Disk Hair Combs Fashion Hair Accessories,6,Womens Accessories,4.6,2015,10000,98.0,199.0,101.0,50.75,Rs.,Free Delivery,//www.daraz.pk/products/6-i217543810-s1427892918.html?search=1
Hair Pin Black Pins Champion Lady Pins Original PACK OF 3,Hair,Womens Accessories,4.7,51,311,99.0,200.0,101.0,50.5,Rs.,Free Delivery,//www.daraz.pk/products/3-i386584191-s1909016816.html?search=1
Pack of 1/ 2/ 3/ 6 Pcs Soft And Adjustable Hair Wrap Toweling Facial head band,Pack,Womens Accessories,4.1,101,593,95.0,99.0,4.0,4.04,Rs.,0,//www.daraz.pk/products/pack-of-1-2-3-6-pcs-soft-and-adjustable-hair-wrap-toweling-facial-head-band-i411380117-s2088594726.html?search=1
220pcs Mix 3mm/4mm/5mm/6mm Hair Pearls Stick On Self Adhesive Pearls Stickers Face Pearls Stickers for Hair Face Makeup Nail DIY Crafts Demoo,220pcs,Womens Accessories,4.8,5,274,282.0,398.0,116.0,29.15,Rs.,Free Delivery,//www.daraz.pk/products/220pcs-mix-3mm4mm5mm6mm-hair-pearls-stick-on-self-adhesive-pearls-stickers-face-pearls-stickers-for-hair-face-makeup-nail-diy-crafts-demoo-i436653237-s2096367007.html?search=1
Winter Knitted Scarf Hat Set Thick Warm Skullies Beanies Hats for Women Outdoor Cycling Riding Ski Bonnet Caps Tube Scarf Rings,Winter,Womens Accessories,4.2,55,269,678.0,898.0,220.0,24.5,Rs.,Free Delivery,//www.daraz.pk/products/-i433710465-s2081329881.html?search=1
1Pair Women Lovely Cute Wool Knitted Fluffy Paw Print Plush Fingerless Flip Cover Gloves Touch Screen Winter Thicken Thermal Soft Comfortable Warm Gloves,1Pair,Womens Accessories,4.6,55,412,673.0,1081.0,408.0,37.74,Rs.,Free Delivery,//www.daraz.pk/products/-i387275164-s1910083628.html?search=1
"Hair Combs, Magic Hair Clip Beads Stretchy Double Comb Hair Disk with Elastic by Hair Double Comb for Thick for Women Girls Hair Accessory",Hair,Womens Accessories,4.5,159,1000,149.0,499.0,350.0,70.14,Rs.,Free Delivery,//www.daraz.pk/products/hair-combs-magic-hair-clip-beads-stretchy-double-comb-hair-disk-with-elastic-by-hair-double-comb-for-thick-for-women-girls-hair-accessory-i187644713-s1376076126.html?search=1
Crystal Wedding hair accessories bridal princess crown Festival ribbon adjustable  girls flower crown,Crystal,Womens Accessories,4.6,129,906,275.0,999.0,724.0,72.47,Rs.,0,//www.daraz.pk/products/-i370069450-s1831729362.html?search=1
3 PCs Women Winter Cap + Neck Warmer + Mask - Women Winter Knitted Beanie Cap Warm Face Cover Neck Scarf - Beanie Cap Neck Warmer For Girls / Women Hat & Warmer Topi Hat Cap Neck Warmer Muffler With Warm Face Cover,3,Womens Accessories,4.7,31,145,737.0,1554.0,817.0,52.57,Rs.,Free Delivery,//www.daraz.pk/products/3-i451819563-s2147535714.html?search=1
Carrot Rabbit Plush Gloves Cartoon Carrot Gloves Knitted Gloves For Girls Cute Rabbit Ear Gloves Half Finger Flip Gloves,Carrot,Womens Accessories,4.0,29,249,782.0,1449.0,667.0,46.03,Rs.,Free Delivery,//www.daraz.pk/products/carrot-rabbit-plush-gloves-cartoon-carrot-gloves-knitted-gloves-for-girls-cute-rabbit-ear-gloves-half-finger-flip-gloves-i432616187-s2065340154.html?search=1
fashion all season women stole/scarf thin shawls and wraps lady solid female hijab stoles  long cashmere pashmina foulard head scarves pink Plain Cotton Silk Mix Stole Scarf For Women girls length 1.70 meter,fashion,Womens Accessories,4.5,126,747,469.0,699.0,230.0,32.9,Rs.,0,//www.daraz.pk/products/fashion-all-season-women-stolescarfscarves-thin-shawls-and-wraps-lady-solid-female-hijab-stoles-long-cashmere-pashmina-foulard-head-scarves-pink-plain-cotton-silk-mix-stole-scarf-for-women-girls-length-170-meter-i213204200-s2144474967.html?search=1
Brown Seamless Synthesis Invisible Clourse Hair Extensions Hair Accessories Girl Clip In Forehead Fake Middle-part Bangs Front Side Bangs 3D Eight-character Bangs Synthetic Hairpiece,Brown,Womens Accessories,4.3,18,219,1236.0,2327.0,1091.0,46.88,Rs.,Free Delivery,//www.daraz.pk/products/3d-8-i436118203-s2094513575.html?search=1
Unisex Super Beanie Cap Hat Winter Woolen Knitted Cap,Unisex,Womens Accessories,4.6,53,323,249.0,899.0,650.0,72.3,Rs.,0,//www.daraz.pk/products/-i188292665-s1377336914.html?search=1
Wool Gloves Fancy Winter Women Grils wool glovs Gloves Knitting Woo wool glovs l Keep Warm Short Mitten Fingerless Lady Girl Half Finger Gloves Rabbit Lady hand Gloves,Wool,Womens Accessories,4.6,18,166,389.0,699.0,310.0,44.35,Rs.,Free Delivery,//www.daraz.pk/products/-i448325801-s2138062352.html?search=1
Korean Big Hair Bow Ties Hair Clips Stain Tow Layer Buterfly Bow For Women Bowknot Hair Pin,Korean,Womens Accessories,3.7,39,358,159.0,488.0,329.0,67.42,Rs.,0,//www.daraz.pk/products/-i426645141-s2025163684.html?search=1
2022 New Women's Belt Gold Silver Leaf Elastic Metal Stretch High Waist Band Leaf Shape Belts For Girl Dress Cummerbund Wedding,2022,Womens Accessories,4.7,92,519,360.0,1760.0,1400.0,79.55,Rs.,Free Delivery,//www.daraz.pk/products/2022-i346515455-s2084973192.html?search=1
